,Latitude(deg),Longitude(deg),Values
184,1.3178230999999994,104.00174059999999,0.0
185,1.3178230999999994,104.00182749999999,-0.01
186,1.3178230999999994,104.00191439999999,-0.02
187,1.3178230999999994,104.00200129999999,-0.01
188,1.3178230999999994,104.00208819999999,0.0
189,1.3178230999999994,104.00217509999999,0.0
190,1.3178230999999994,104.00226199999999,0.0
191,1.3178230999999994,104.00234889999999,0.0
192,1.3178230999999994,104.00243579999999,0.0
193,1.3178230999999994,104.00252269999999,0.0
194,1.3178230999999994,104.00260959999999,0.0
195,1.3178230999999994,104.00269649999998,0.0
196,1.3178230999999994,104.00278339999998,0.0
197,1.3178230999999994,104.00287029999998,0.0
198,1.3178230999999994,104.00295719999998,0.0
199,1.3178230999999994,104.00304409999998,0.0
