,Latitude(deg),Longitude(deg),Values
72,1.3165546399999926,104.00201868000009,10
73,1.3165663849999925,104.00202737000009,4
74,1.3165781299999924,104.0020360600001,2
75,1.3165898749999922,104.0020447500001,1
76,1.3166016199999921,104.0020534400001,0
77,1.316613364999992,104.0020621300001,2
78,1.316625109999992,104.0020708200001,3
79,1.3166368549999918,104.0020795100001,5
80,1.3166485999999917,104.0020882000001,5
81,1.3166603449999916,104.0020968900001,7
82,1.3166720899999915,104.0021055800001,10
83,1.3166838349999914,104.0021142700001,10
84,1.3166955799999913,104.00212296000011,7
85,1.3167073249999912,104.00213165000011,1
86,1.316719069999991,104.00214034000011,7
87,1.316730814999991,104.00214903000011,4
88,1.316742559999991,104.00215772000011,5
89,1.3167543049999908,104.00216641000011,9
90,1.3167660499999907,104.00217510000012,3
91,1.3167777949999906,104.00218379000012,10
92,1.3167895399999905,104.00219248000012,5
93,1.3168012849999904,104.00220117000012,2
94,1.3168130299999903,104.00220986000012,2
95,1.3168247749999902,104.00221855000012,2
96,1.31683651999999,104.00222724000012,4
97,1.31684826499999,104.00223593000013,6
98,1.3168600099999899,104.00224462000013,0
99,1.3168717549999898,104.00225331000013,7
100,1.3168834999999897,104.00226200000013,10
101,1.3168952449999896,104.00227069000013,3
102,1.3169069899999895,104.00227938000013,2
103,1.3169187349999893,104.00228807000013,7
104,1.3169304799999892,104.00229676000014,7
105,1.3169422249999891,104.00230545000014,1
106,1.316953969999989,104.00231414000014,1
107,1.316965714999989,104.00232283000014,0
108,1.3169774599999888,104.00233152000014,7
109,1.3169892049999887,104.00234021000014,8
110,1.3170009499999886,104.00234890000014,9
111,1.3170126949999885,104.00235759000014,7
112,1.3170244399999884,104.00236628000015,6
113,1.3170361849999883,104.00237497000015,3
114,1.3170479299999882,104.00238366000015,3
115,1.317059674999988,104.00239235000015,6
116,1.317071419999988,104.00240104000015,4
117,1.317083164999988,104.00240973000015,5
118,1.3170949099999878,104.00241842000015,3
119,1.3171066549999877,104.00242711000016,3
120,1.3171183999999876,104.00243580000016,4
121,1.3171301449999875,104.00244449000016,4
122,1.3171418899999874,104.00245318000016,7
123,1.3171536349999873,104.00246187000016,2
124,1.3171653799999872,104.00247056000016,9
125,1.317177124999987,104.00247925000016,7
126,1.317188869999987,104.00248794000017,7
127,1.3172006149999869,104.00249663000017,7
128,1.3172123599999868,104.00250532000017,7
129,1.3172241049999867,104.00251401000017,5
130,1.3172358499999866,104.00252270000017,1
131,1.3172475949999864,104.00253139000017,1
132,1.3172593399999863,104.00254008000017,7
133,1.3172710849999862,104.00254877000017,0
134,1.3172828299999861,104.00255746000018,8
135,1.317294574999986,104.00256615000018,4
136,1.317306319999986,104.00257484000018,7
137,1.3173180649999858,104.00258353000018,1
138,1.3173298099999857,104.00259222000018,0
139,1.3173415549999856,104.00260091000018,6
140,1.3173532999999855,104.00260960000018,7
141,1.3173650449999854,104.00261829000019,10
142,1.3173767899999853,104.00262698000019,7
143,1.3173885349999852,104.00263567000019,3
144,1.317400279999985,104.00264436000019,9
145,1.317412024999985,104.00265305000019,7
146,1.317423769999985,104.00266174000019,3
147,1.3174355149999848,104.0026704300002,5
148,1.3174472599999847,104.0026791200002,6
149,1.3174590049999846,104.0026878100002,0
150,1.3174707499999845,104.0026965000002,10
151,1.3174824949999844,104.0027051900002,2
152,1.3174942399999843,104.0027138800002,9
153,1.3175059849999842,104.0027225700002,7
154,1.317517729999984,104.0027312600002,8
155,1.317529474999984,104.0027399500002,9
156,1.3175412199999839,104.0027486400002,7
157,1.3175529649999838,104.00275733000021,8
158,1.3175647099999837,104.00276602000021,1
159,1.3175764549999835,104.00277471000021,3
160,1.3175881999999834,104.00278340000021,5
161,1.3175999449999833,104.00279209000021,3
162,1.3176116899999832,104.00280078000021,6
163,1.3176234349999831,104.00280947000022,10
164,1.317635179999983,104.00281816000022,10
165,1.317646924999983,104.00282685000022,3
166,1.3176586699999828,104.00283554000022,10
167,1.3176704149999827,104.00284423000022,9
168,1.3176821599999826,104.00285292000022,2
169,1.3176939049999825,104.00286161000022,1
170,1.3177056499999824,104.00287030000023,10
171,1.3177173949999823,104.00287899000023,9
172,1.3177291399999822,104.00288768000023,8
173,1.317740884999982,104.00289637000023,8
174,1.317752629999982,104.00290506000023,7
175,1.317764374999982,104.00291375000023,7
176,1.3177761199999818,104.00292244000023,1
177,1.3177878649999817,104.00293113000023,8
178,1.3177996099999816,104.00293982000024,5
179,1.3178113549999815,104.00294851000024,1
180,1.3178230999999814,104.00295720000024,6
181,1.3178348449999813,104.00296589000024,0
182,1.3178465899999812,104.00297458000024,8
183,1.317858334999981,104.00298327000024,2
184,1.317870079999981,104.00299196000024,10
185,1.3178818249999809,104.00300065000025,5
186,1.3178935699999808,104.00300934000025,4
187,1.3179053149999806,104.00301803000025,5
188,1.3179170599999805,104.00302672000025,2
189,1.3179288049999804,104.00303541000025,8
190,1.3179405499999803,104.00304410000025,5
191,1.3179522949999802,104.00305279000025,8
192,1.3179640399999801,104.00306148000026,4
193,1.31797578499998,104.00307017000026,7
194,1.31798752999998,104.00307886000026,6
195,1.3179992749999798,104.00308755000026,10
196,1.3180110199999797,104.00309624000026,10
197,1.3180227649999796,104.00310493000026,7
198,1.3180345099999795,104.00311362000026,10
199,1.3180462549999794,104.00312231000026,1
