,Latitude(deg),Longitude(deg),Values
52,1.3163197399999946,104.00184488000006,-0.02
53,1.3163314849999945,104.00185357000007,-0.03
54,1.3163432299999944,104.00186226000007,-0.03
55,1.3163549749999943,104.00187095000007,-0.03
56,1.3163667199999942,104.00187964000007,-0.03
57,1.3163784649999941,104.00188833000007,-0.03
58,1.316390209999994,104.00189702000007,-0.03
59,1.316401954999994,104.00190571000007,-0.02
60,1.3164136999999938,104.00191440000008,-0.02
61,1.3164254449999937,104.00192309000008,-0.02
62,1.3164371899999936,104.00193178000008,-0.02
63,1.3164489349999935,104.00194047000008,-0.02
64,1.3164606799999934,104.00194916000008,-0.02
65,1.3164724249999933,104.00195785000008,-0.01
66,1.3164841699999932,104.00196654000008,-0.01
67,1.316495914999993,104.00197523000008,-0.01
68,1.316507659999993,104.00198392000009,-0.01
69,1.3165194049999929,104.00199261000009,-0.01
70,1.3165311499999928,104.00200130000009,0.0
71,1.3165428949999927,104.00200999000009,0.0
72,1.3165546399999926,104.00201868000009,0.0
73,1.3165663849999925,104.00202737000009,0.0
74,1.3165781299999924,104.0020360600001,0.0
75,1.3165898749999922,104.0020447500001,0.0
76,1.3166016199999921,104.0020534400001,0.0
77,1.316613364999992,104.0020621300001,0.0
78,1.316625109999992,104.0020708200001,0.0
79,1.3166368549999918,104.0020795100001,0.0
80,1.3166485999999917,104.0020882000001,0.0
81,1.3166603449999916,104.0020968900001,0.0
82,1.3166720899999915,104.0021055800001,0.0
83,1.3166838349999914,104.0021142700001,0.0
84,1.3166955799999913,104.00212296000011,0.0
85,1.3167073249999912,104.00213165000011,0.0
86,1.316719069999991,104.00214034000011,0.0
87,1.316730814999991,104.00214903000011,0.0
88,1.316742559999991,104.00215772000011,0.0
89,1.3167543049999908,104.00216641000011,0.0
90,1.3167660499999907,104.00217510000012,0.0
91,1.3167777949999906,104.00218379000012,0.0
92,1.3167895399999905,104.00219248000012,0.0
93,1.3168012849999904,104.00220117000012,0.0
94,1.3168130299999903,104.00220986000012,0.0
95,1.3168247749999902,104.00221855000012,0.0
96,1.31683651999999,104.00222724000012,0.0
97,1.31684826499999,104.00223593000013,0.0
98,1.3168600099999899,104.00224462000013,0.0
99,1.3168717549999898,104.00225331000013,0.0
100,1.3168834999999897,104.00226200000013,0.0
101,1.3168952449999896,104.00227069000013,0.0
102,1.3169069899999895,104.00227938000013,0.0
103,1.3169187349999893,104.00228807000013,0.0
104,1.3169304799999892,104.00229676000014,0.0
105,1.3169422249999891,104.00230545000014,0.0
106,1.316953969999989,104.00231414000014,0.0
107,1.316965714999989,104.00232283000014,0.0
108,1.3169774599999888,104.00233152000014,0.0
109,1.3169892049999887,104.00234021000014,0.0
110,1.3170009499999886,104.00234890000014,0.0
111,1.3170126949999885,104.00235759000014,0.0
112,1.3170244399999884,104.00236628000015,0.0
113,1.3170361849999883,104.00237497000015,0.0
114,1.3170479299999882,104.00238366000015,0.0
115,1.317059674999988,104.00239235000015,0.0
116,1.317071419999988,104.00240104000015,0.0
117,1.317083164999988,104.00240973000015,0.0
118,1.3170949099999878,104.00241842000015,0.0
119,1.3171066549999877,104.00242711000016,0.0
120,1.3171183999999876,104.00243580000016,0.0
121,1.3171301449999875,104.00244449000016,0.0
122,1.3171418899999874,104.00245318000016,0.0
123,1.3171536349999873,104.00246187000016,0.0
124,1.3171653799999872,104.00247056000016,0.0
125,1.317177124999987,104.00247925000016,0.0
126,1.317188869999987,104.00248794000017,0.0
127,1.3172006149999869,104.00249663000017,0.0
128,1.3172123599999868,104.00250532000017,0.0
129,1.3172241049999867,104.00251401000017,0.0
130,1.3172358499999866,104.00252270000017,0.0
131,1.3172475949999864,104.00253139000017,0.0
132,1.3172593399999863,104.00254008000017,0.0
133,1.3172710849999862,104.00254877000017,0.0
134,1.3172828299999861,104.00255746000018,0.0
135,1.317294574999986,104.00256615000018,0.0
136,1.317306319999986,104.00257484000018,0.0
137,1.3173180649999858,104.00258353000018,0.0
138,1.3173298099999857,104.00259222000018,0.0
139,1.3173415549999856,104.00260091000018,0.0
140,1.3173532999999855,104.00260960000018,0.0
141,1.3173650449999854,104.00261829000019,0.0
142,1.3173767899999853,104.00262698000019,0.0
143,1.3173885349999852,104.00263567000019,0.0
144,1.317400279999985,104.00264436000019,0.0
145,1.317412024999985,104.00265305000019,0.0
146,1.317423769999985,104.00266174000019,0.0
147,1.3174355149999848,104.0026704300002,0.0
148,1.3174472599999847,104.0026791200002,0.0
149,1.3174590049999846,104.0026878100002,0.0
150,1.3174707499999845,104.0026965000002,0.0
151,1.3174824949999844,104.0027051900002,0.0
152,1.3174942399999843,104.0027138800002,0.0
153,1.3175059849999842,104.0027225700002,0.0
154,1.317517729999984,104.0027312600002,0.0
155,1.317529474999984,104.0027399500002,0.0
156,1.3175412199999839,104.0027486400002,0.0
157,1.3175529649999838,104.00275733000021,0.0
158,1.3175647099999837,104.00276602000021,0.0
159,1.3175764549999835,104.00277471000021,0.0
160,1.3175881999999834,104.00278340000021,0.0
161,1.3175999449999833,104.00279209000021,0.0
162,1.3176116899999832,104.00280078000021,0.0
163,1.3176234349999831,104.00280947000022,0.0
164,1.317635179999983,104.00281816000022,0.0
165,1.317646924999983,104.00282685000022,0.0
166,1.3176586699999828,104.00283554000022,0.0
167,1.3176704149999827,104.00284423000022,0.0
168,1.3176821599999826,104.00285292000022,0.0
169,1.3176939049999825,104.00286161000022,0.0
170,1.3177056499999824,104.00287030000023,0.0
171,1.3177173949999823,104.00287899000023,0.0
172,1.3177291399999822,104.00288768000023,0.0
173,1.317740884999982,104.00289637000023,0.0
174,1.317752629999982,104.00290506000023,0.0
175,1.317764374999982,104.00291375000023,0.0
176,1.3177761199999818,104.00292244000023,0.0
177,1.3177878649999817,104.00293113000023,0.0
178,1.3177996099999816,104.00293982000024,0.0
179,1.3178113549999815,104.00294851000024,0.0
180,1.3178230999999814,104.00295720000024,0.0
181,1.3178348449999813,104.00296589000024,0.0
182,1.3178465899999812,104.00297458000024,0.0
183,1.317858334999981,104.00298327000024,0.0
184,1.317870079999981,104.00299196000024,0.0
185,1.3178818249999809,104.00300065000025,0.0
186,1.3178935699999808,104.00300934000025,0.0
187,1.3179053149999806,104.00301803000025,0.0
188,1.3179170599999805,104.00302672000025,0.0
189,1.3179288049999804,104.00303541000025,0.0
190,1.3179405499999803,104.00304410000025,0.0
191,1.3179522949999802,104.00305279000025,0.0
192,1.3179640399999801,104.00306148000026,0.0
193,1.31797578499998,104.00307017000026,0.0
194,1.31798752999998,104.00307886000026,0.0
195,1.3179992749999798,104.00308755000026,0.0
196,1.3180110199999797,104.00309624000026,0.0
197,1.3180227649999796,104.00310493000026,0.0
198,1.3180345099999795,104.00311362000026,0.0
199,1.3180462549999794,104.00312231000026,0.0
